match_id,matchup_id,game_number,competitor,repetition,checkpoint_path,seat,points,pudding,opponent_competitor,opponent_repetition,opponent_points,opponent_pudding,opponent_competitors,opponent_repetitions,opponent_points_all,opponent_puddings,outcome
match_000040,matchup_0001,40,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,37,2,variable_2_4,2,37,2,variable_2_4|variable_encoder_2_4,2|1,37|42,2|0,loss
match_000040,matchup_0001,40,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,37,2,variable_2_4,1,37,2,variable_2_4|variable_encoder_2_4,1|1,37|42,2|0,loss
match_000040,matchup_0001,40,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,42,0,variable_2_4,1,37,2,variable_2_4|variable_2_4,1|2,37|37,2|2,win
match_000041,matchup_0001,41,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,48,3,variable_2_4,2,55,3,variable_2_4|variable_2_4,2|1,55|52,3|1,loss
match_000041,matchup_0001,41,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,55,3,variable_encoder_2_4,1,48,3,variable_encoder_2_4|variable_2_4,1|1,48|52,3|1,win
match_000041,matchup_0001,41,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,52,1,variable_encoder_2_4,1,48,3,variable_encoder_2_4|variable_2_4,1|2,48|55,3|3,loss
match_000042,matchup_0001,42,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,42,4,variable_encoder_2_4,1,55,0,variable_encoder_2_4|variable_2_4,1|2,55|39,0|3,loss
match_000042,matchup_0001,42,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,55,0,variable_2_4,1,42,4,variable_2_4|variable_2_4,1|2,42|39,4|3,win
match_000042,matchup_0001,42,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,39,3,variable_2_4,1,42,4,variable_2_4|variable_encoder_2_4,1|1,42|55,4|0,loss
match_000043,matchup_0001,43,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,48,4,variable_encoder_2_4,1,54,0,variable_encoder_2_4|variable_2_4,1|1,54|47,0|4,loss
match_000043,matchup_0001,43,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,54,0,variable_2_4,2,48,4,variable_2_4|variable_2_4,2|1,48|47,4|4,win
match_000043,matchup_0001,43,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,47,4,variable_2_4,2,48,4,variable_2_4|variable_encoder_2_4,2|1,48|54,4|0,loss
match_000044,matchup_0001,44,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,51,3,variable_2_4,1,44,2,variable_2_4|variable_2_4,1|2,44|41,2|2,win
match_000044,matchup_0001,44,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,44,2,variable_encoder_2_4,1,51,3,variable_encoder_2_4|variable_2_4,1|2,51|41,3|2,loss
match_000044,matchup_0001,44,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,41,2,variable_encoder_2_4,1,51,3,variable_encoder_2_4|variable_2_4,1|1,51|44,3|2,loss
match_000045,matchup_0001,45,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,35,3,variable_2_4,1,52,3,variable_2_4|variable_encoder_2_4,1|1,52|42,3|2,loss
match_000045,matchup_0001,45,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,52,3,variable_2_4,2,35,3,variable_2_4|variable_encoder_2_4,2|1,35|42,3|2,win
match_000045,matchup_0001,45,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,42,2,variable_2_4,2,35,3,variable_2_4|variable_2_4,2|1,35|52,3|3,loss
match_000046,matchup_0001,46,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,46,4,variable_2_4,1,42,4,variable_2_4|variable_encoder_2_4,1|1,42|50,4|0,loss
match_000046,matchup_0001,46,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,42,4,variable_2_4,2,46,4,variable_2_4|variable_encoder_2_4,2|1,46|50,4|0,loss
match_000046,matchup_0001,46,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,50,0,variable_2_4,2,46,4,variable_2_4|variable_2_4,2|1,46|42,4|4,win
match_000047,matchup_0001,47,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,44,3,variable_encoder_2_4,1,59,0,variable_encoder_2_4|variable_2_4,1|1,59|41,0|5,loss
match_000047,matchup_0001,47,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,59,0,variable_2_4,2,44,3,variable_2_4|variable_2_4,2|1,44|41,3|5,win
match_000047,matchup_0001,47,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,41,5,variable_2_4,2,44,3,variable_2_4|variable_encoder_2_4,2|1,44|59,3|0,loss
match_000048,matchup_0001,48,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,44,0,variable_2_4,2,46,4,variable_2_4|variable_2_4,2|1,46|46,4|3,loss
match_000048,matchup_0001,48,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,46,4,variable_encoder_2_4,1,44,0,variable_encoder_2_4|variable_2_4,1|1,44|46,0|3,win
match_000048,matchup_0001,48,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,46,3,variable_encoder_2_4,1,44,0,variable_encoder_2_4|variable_2_4,1|2,44|46,0|4,loss
match_000049,matchup_0001,49,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,45,3,variable_2_4,1,38,3,variable_2_4|variable_encoder_2_4,1|1,38|45,3|4,loss
match_000049,matchup_0001,49,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,38,3,variable_2_4,2,45,3,variable_2_4|variable_encoder_2_4,2|1,45|45,3|4,loss
match_000049,matchup_0001,49,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,45,4,variable_2_4,2,45,3,variable_2_4|variable_2_4,2|1,45|38,3|3,win
match_000050,matchup_0001,50,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,57,2,variable_2_4,2,44,2,variable_2_4|variable_2_4,2|1,44|41,2|2,win
match_000050,matchup_0001,50,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,44,2,variable_encoder_2_4,1,57,2,variable_encoder_2_4|variable_2_4,1|1,57|41,2|2,loss
match_000050,matchup_0001,50,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,41,2,variable_encoder_2_4,1,57,2,variable_encoder_2_4|variable_2_4,1|2,57|44,2|2,loss
match_000051,matchup_0001,51,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,41,2,variable_2_4,2,48,4,variable_2_4|variable_encoder_2_4,2|1,48|49,4|3,loss
match_000051,matchup_0001,51,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,48,4,variable_2_4,1,41,2,variable_2_4|variable_encoder_2_4,1|1,41|49,2|3,loss
match_000051,matchup_0001,51,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,49,3,variable_2_4,1,41,2,variable_2_4|variable_2_4,1|2,41|48,2|4,win
match_000052,matchup_0001,52,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,42,5,variable_2_4,1,49,4,variable_2_4|variable_encoder_2_4,1|1,49|47,4|0,loss
match_000052,matchup_0001,52,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,49,4,variable_2_4,2,42,5,variable_2_4|variable_encoder_2_4,2|1,42|47,5|0,win
match_000052,matchup_0001,52,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,47,0,variable_2_4,2,42,5,variable_2_4|variable_2_4,2|1,42|49,5|4,loss
match_000053,matchup_0001,53,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,48,3,variable_2_4,2,43,5,variable_2_4|variable_encoder_2_4,2|1,43|48,5|0,win
match_000053,matchup_0001,53,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,43,5,variable_2_4,1,48,3,variable_2_4|variable_encoder_2_4,1|1,48|48,3|0,loss
match_000053,matchup_0001,53,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,48,0,variable_2_4,1,48,3,variable_2_4|variable_2_4,1|2,48|43,3|5,loss
match_000054,matchup_0001,54,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,44,3,variable_encoder_2_4,1,47,3,variable_encoder_2_4|variable_2_4,1|2,47|50,3|2,loss
match_000054,matchup_0001,54,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,47,3,variable_2_4,1,44,3,variable_2_4|variable_2_4,1|2,44|50,3|2,loss
match_000054,matchup_0001,54,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,50,2,variable_2_4,1,44,3,variable_2_4|variable_encoder_2_4,1|1,44|47,3|3,win
match_000055,matchup_0001,55,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,47,2,variable_2_4,2,51,3,variable_2_4|variable_encoder_2_4,2|1,51|41,3|2,loss
match_000055,matchup_0001,55,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,51,3,variable_2_4,1,47,2,variable_2_4|variable_encoder_2_4,1|1,47|41,2|2,win
match_000055,matchup_0001,55,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,41,2,variable_2_4,1,47,2,variable_2_4|variable_2_4,1|2,47|51,2|3,loss
match_000056,matchup_0001,56,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,49,0,variable_2_4,1,46,4,variable_2_4|variable_2_4,1|2,46|43,4|5,win
match_000056,matchup_0001,56,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,46,4,variable_encoder_2_4,1,49,0,variable_encoder_2_4|variable_2_4,1|2,49|43,0|5,loss
match_000056,matchup_0001,56,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,43,5,variable_encoder_2_4,1,49,0,variable_encoder_2_4|variable_2_4,1|1,49|46,0|4,loss
match_000057,matchup_0001,57,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,44,4,variable_2_4,2,36,4,variable_2_4|variable_encoder_2_4,2|1,36|43,4|0,win
match_000057,matchup_0001,57,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,36,4,variable_2_4,1,44,4,variable_2_4|variable_encoder_2_4,1|1,44|43,4|0,loss
match_000057,matchup_0001,57,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,43,0,variable_2_4,1,44,4,variable_2_4|variable_2_4,1|2,44|36,4|4,loss
match_000058,matchup_0001,58,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,48,4,variable_encoder_2_4,1,53,0,variable_encoder_2_4|variable_2_4,1|2,53|41,0|5,loss
match_000058,matchup_0001,58,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,53,0,variable_2_4,1,48,4,variable_2_4|variable_2_4,1|2,48|41,4|5,win
match_000058,matchup_0001,58,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,41,5,variable_2_4,1,48,4,variable_2_4|variable_encoder_2_4,1|1,48|53,4|0,loss
match_000059,matchup_0001,59,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,46,0,variable_2_4,1,46,4,variable_2_4|variable_2_4,1|2,46|42,4|4,loss
match_000059,matchup_0001,59,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,46,4,variable_encoder_2_4,1,46,0,variable_encoder_2_4|variable_2_4,1|2,46|42,0|4,win
match_000059,matchup_0001,59,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,42,4,variable_encoder_2_4,1,46,0,variable_encoder_2_4|variable_2_4,1|1,46|46,0|4,loss
match_000060,matchup_0001,60,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,40,4,variable_encoder_2_4,1,37,0,variable_encoder_2_4|variable_2_4,1|1,37|37,0|4,win
match_000060,matchup_0001,60,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,37,0,variable_2_4,2,40,4,variable_2_4|variable_2_4,2|1,40|37,4|4,loss
match_000060,matchup_0001,60,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,37,4,variable_2_4,2,40,4,variable_2_4|variable_encoder_2_4,2|1,40|37,4|0,loss
match_000061,matchup_0001,61,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,43,4,variable_encoder_2_4,1,49,0,variable_encoder_2_4|variable_2_4,1|2,49|49,0|4,loss
match_000061,matchup_0001,61,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,49,0,variable_2_4,1,43,4,variable_2_4|variable_2_4,1|2,43|49,4|4,loss
match_000061,matchup_0001,61,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,49,4,variable_2_4,1,43,4,variable_2_4|variable_encoder_2_4,1|1,43|49,4|0,win
match_000062,matchup_0001,62,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,37,1,variable_2_4,1,39,3,variable_2_4|variable_2_4,1|2,39|42,3|4,loss
match_000062,matchup_0001,62,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,39,3,variable_encoder_2_4,1,37,1,variable_encoder_2_4|variable_2_4,1|2,37|42,1|4,loss
match_000062,matchup_0001,62,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,42,4,variable_encoder_2_4,1,37,1,variable_encoder_2_4|variable_2_4,1|1,37|39,1|3,win
match_000063,matchup_0001,63,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,35,3,variable_2_4,2,46,2,variable_2_4|variable_encoder_2_4,2|1,46|53,2|4,loss
match_000063,matchup_0001,63,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,46,2,variable_2_4,1,35,3,variable_2_4|variable_encoder_2_4,1|1,35|53,3|4,loss
match_000063,matchup_0001,63,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,53,4,variable_2_4,1,35,3,variable_2_4|variable_2_4,1|2,35|46,3|2,win
match_000064,matchup_0001,64,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,42,6,variable_encoder_2_4,1,49,2,variable_encoder_2_4|variable_2_4,1|1,49|46,2|1,loss
match_000064,matchup_0001,64,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,49,2,variable_2_4,2,42,6,variable_2_4|variable_2_4,2|1,42|46,6|1,win
match_000064,matchup_0001,64,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,46,1,variable_2_4,2,42,6,variable_2_4|variable_encoder_2_4,2|1,42|49,6|2,loss
match_000065,matchup_0001,65,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,51,2,variable_2_4,2,44,3,variable_2_4|variable_2_4,2|1,44|42,3|1,win
match_000065,matchup_0001,65,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,44,3,variable_encoder_2_4,1,51,2,variable_encoder_2_4|variable_2_4,1|1,51|42,2|1,loss
match_000065,matchup_0001,65,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,42,1,variable_encoder_2_4,1,51,2,variable_encoder_2_4|variable_2_4,1|2,51|44,2|3,loss
match_000066,matchup_0001,66,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,29,3,variable_2_4,1,45,3,variable_2_4|variable_2_4,1|2,45|42,3|3,loss
match_000066,matchup_0001,66,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,45,3,variable_encoder_2_4,1,29,3,variable_encoder_2_4|variable_2_4,1|2,29|42,3|3,win
match_000066,matchup_0001,66,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,42,3,variable_encoder_2_4,1,29,3,variable_encoder_2_4|variable_2_4,1|1,29|45,3|3,loss
match_000067,matchup_0001,67,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,42,3,variable_encoder_2_4,1,48,1,variable_encoder_2_4|variable_2_4,1|1,48|46,1|4,loss
match_000067,matchup_0001,67,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,48,1,variable_2_4,2,42,3,variable_2_4|variable_2_4,2|1,42|46,3|4,win
match_000067,matchup_0001,67,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,46,4,variable_2_4,2,42,3,variable_2_4|variable_encoder_2_4,2|1,42|48,3|1,loss
match_000068,matchup_0001,68,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,42,4,variable_encoder_2_4,1,52,0,variable_encoder_2_4|variable_2_4,1|1,52|53,0|3,loss
match_000068,matchup_0001,68,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,52,0,variable_2_4,2,42,4,variable_2_4|variable_2_4,2|1,42|53,4|3,loss
match_000068,matchup_0001,68,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,53,3,variable_2_4,2,42,4,variable_2_4|variable_encoder_2_4,2|1,42|52,4|0,win
match_000069,matchup_0001,69,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,51,4,variable_2_4,1,43,3,variable_2_4|variable_encoder_2_4,1|1,43|46,3|0,win
match_000069,matchup_0001,69,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,43,3,variable_2_4,2,51,4,variable_2_4|variable_encoder_2_4,2|1,51|46,4|0,loss
match_000069,matchup_0001,69,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,46,0,variable_2_4,2,51,4,variable_2_4|variable_2_4,2|1,51|43,4|3,loss
match_000070,matchup_0001,70,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,48,3,variable_2_4,1,48,1,variable_2_4|variable_encoder_2_4,1|1,48|50,1|0,loss
match_000070,matchup_0001,70,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,48,1,variable_2_4,2,48,3,variable_2_4|variable_encoder_2_4,2|1,48|50,3|0,loss
match_000070,matchup_0001,70,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,50,0,variable_2_4,2,48,3,variable_2_4|variable_2_4,2|1,48|48,3|1,win
match_000071,matchup_0001,71,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,54,4,variable_2_4,1,46,3,variable_2_4|variable_encoder_2_4,1|1,46|50,3|0,win
match_000071,matchup_0001,71,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,46,3,variable_2_4,2,54,4,variable_2_4|variable_encoder_2_4,2|1,54|50,4|0,loss
match_000071,matchup_0001,71,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,50,0,variable_2_4,2,54,4,variable_2_4|variable_2_4,2|1,54|46,4|3,loss
match_000072,matchup_0001,72,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,46,5,variable_2_4,1,47,3,variable_2_4|variable_encoder_2_4,1|1,47|57,3|0,loss
match_000072,matchup_0001,72,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,47,3,variable_2_4,2,46,5,variable_2_4|variable_encoder_2_4,2|1,46|57,5|0,loss
match_000072,matchup_0001,72,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,57,0,variable_2_4,2,46,5,variable_2_4|variable_2_4,2|1,46|47,5|3,win
match_000073,matchup_0001,73,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,44,3,variable_2_4,2,46,3,variable_2_4|variable_encoder_2_4,2|1,46|47,3|1,loss
match_000073,matchup_0001,73,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,46,3,variable_2_4,1,44,3,variable_2_4|variable_encoder_2_4,1|1,44|47,3|1,loss
match_000073,matchup_0001,73,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,47,1,variable_2_4,1,44,3,variable_2_4|variable_2_4,1|2,44|46,3|3,win
match_000074,matchup_0001,74,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,45,0,variable_2_4,1,41,3,variable_2_4|variable_2_4,1|2,41|41,3|3,win
